steering_angle,adc_0,adc_1,time
60.3,1606,3445,1675127578.8463745
60.3,1608,3447,1675127578.8964398
60.3,1608,3447,1675127578.946337
60.3,1607,3445,1675127578.9964974
60.3,1608,3446,1675127579.0462375
60.3,1608,3447,1675127579.0963187
60.3,1607,3447,1675127579.1462495
60.3,1606,3445,1675127579.196536
60.3,1606,3445,1675127579.2965386
60.3,1607,3447,1675127579.3464704
60.0,1631,3425,1675127579.3964977
58.6,1663,3387,1675127579.4465926
55.6,1715,3338,1675127579.4966707
51.8,1768,3287,1675127579.5465326
46.8,1830,3233,1675127579.5965996
41.9,1890,3156,1675127579.646594
35.9,1987,3065,1675127579.6964374
28.0,2085,2963,1675127579.746647
18.8,2196,2857,1675127579.7965925
10.0,2297,2753,1675127579.846182
1.0,2375,2677,1675127579.8959713
